customer_id,tenure_months,monthly_charges,contract_type,support_calls,payment_method,international_plan,churned
C103140,35,59.14,one-year,0,credit_card,no,0
C103141,29,99.7,two-year,0,credit_card,no,0
C103142,33,98.4,one-year,2,bank_transfer,no,0
C103143,41,57.56,two-year,3,credit_card,no,0
C103144,55,82.27,one-year,4,electronic_check,no,1
C103145,40,42.75,month-to-month,4,credit_card,no,0
C103146,46,78.04,month-to-month,0,bank_transfer,no,1
C103147,60,28.13,two-year,2,credit_card,no,0
C103148,71,63.46,month-to-month,2,bank_transfer,yes,0
C103149,8,38.27,month-to-month,3,credit_card,no,1
C103150,51,108.34,one-year,3,electronic_check,yes,1
C103151,16,64.49,month-to-month,0,electronic_check,no,1
C103152,14,79.08,two-year,1,electronic_check,no,0
C103153,57,56.04,month-to-month,0,credit_card,no,0
C103154,5,48.87,month-to-month,3,credit_card,no,1
C103155,61,40.29,month-to-month,0,credit_card,no,0
C103156,55,111.19,one-year,1,bank_transfer,yes,0
C103157,71,99.95,one-year,6,electronic_check,no,1
C103158,48,33.33,month-to-month,2,electronic_check,no,0
C103159,62,94.67,month-to-month,2,electronic_check,no,1
C103160,9,61.85,month-to-month,1,electronic_check,yes,1
C103161,64,21.54,one-year,2,credit_card,yes,0
C103162,12,72.84,two-year,5,bank_transfer,no,1
C103163,23,33.0,one-year,2,credit_card,no,1
C103164,10,40.99,month-to-month,0,credit_card,yes,1
C103165,29,89.6,one-year,4,electronic_check,no,1
C103166,54,45.71,month-to-month,2,bank_transfer,no,0
C103167,20,109.19,month-to-month,1,electronic_check,yes,1
C103168,59,85.72,month-to-month,2,electronic_check,no,1
C103169,44,103.23,month-to-month,2,bank_transfer,no,1
C103170,45,81.52,month-to-month,2,credit_card,no,1
C103171,67,106.88,one-year,0,bank_transfer,no,0
C103172,31,56.17,month-to-month,3,bank_transfer,no,1
C103173,25,74.91,one-year,2,electronic_check,no,1
C103174,71,71.59,two-year,0,bank_transfer,no,0
C103175,40,110.38,one-year,0,electronic_check,no,0
C103176,44,36.49,month-to-month,1,credit_card,no,0
C103177,22,77.81,one-year,2,credit_card,no,1
C103178,16,95.44,month-to-month,4,electronic_check,yes,1
C103179,13,57.0,month-to-month,1,bank_transfer,no,0
C103180,16,106.76,month-to-month,3,electronic_check,yes,1
C103181,14,57.3,two-year,3,electronic_check,no,0
C103182,54,37.33,two-year,1,credit_card,no,0
C103183,5,78.4,two-year,1,electronic_check,no,0
C103184,45,62.06,one-year,2,credit_card,yes,0
C103185,68,21.52,month-to-month,0,credit_card,no,0
C103186,55,26.98,two-year,0,credit_card,no,0
C103187,29,39.53,two-year,3,electronic_check,yes,0
C103188,5,96.93,month-to-month,2,credit_card,no,1
C103189,60,109.2,two-year,2,electronic_check,yes,0
C103190,1,74.56,two-year,2,bank_transfer,no,1
C103191,49,30.56,month-to-month,0,credit_card,no,0
C103192,48,73.44,month-to-month,1,credit_card,no,0
C103193,14,105.56,month-to-month,2,bank_transfer,no,1
C103194,53,94.95,one-year,5,bank_transfer,no,0
C103195,13,49.11,month-to-month,3,credit_card,no,1
C103196,17,32.39,month-to-month,1,bank_transfer,no,0
C103197,58,110.07,one-year,2,electronic_check,no,0
C103198,70,105.41,two-year,0,bank_transfer,no,0
C103199,19,25.37,two-year,1,credit_card,no,0
C103200,66,102.37,one-year,0,bank_transfer,yes,0
C103201,65,29.72,month-to-month,1,electronic_check,yes,0
C103202,55,26.33,month-to-month,1,bank_transfer,yes,0
C103203,10,95.86,one-year,0,bank_transfer,no,1
C103204,22,73.63,month-to-month,1,electronic_check,no,1
C103205,49,61.45,one-year,0,electronic_check,no,0
C103206,71,110.39,two-year,1,credit_card,no,0
C103207,58,103.93,one-year,0,electronic_check,no,0
C103208,30,25.76,one-year,1,electronic_check,no,0
C103209,17,81.61,one-year,3,electronic_check,yes,1
C103210,69,97.23,two-year,3,bank_transfer,no,0
C103211,20,75.05,month-to-month,2,electronic_check,no,1
C103212,25,118.3,month-to-month,3,credit_card,no,1
C103213,69,88.6,month-to-month,1,bank_transfer,no,0
C103214,40,30.41,one-year,3,electronic_check,yes,1
C103215,19,39.83,month-to-month,1,credit_card,no,0
C103216,1,102.62,month-to-month,1,electronic_check,no,1
C103217,31,119.68,one-year,3,credit_card,no,1
C103218,71,,month-to-month,3,bank_transfer,yes,0
C103219,31,30.03,one-year,0,bank_transfer,no,0
C103220,50,96.34,month-to-month,0,electronic_check,no,1
C103221,18,26.44,month-to-month,4,bank_transfer,no,1
C103222,56,26.86,month-to-month,2,electronic_check,no,0
C103223,56,108.88,month-to-month,1,bank_transfer,no,1
C103224,44,100.04,two-year,0,bank_transfer,no,0
C103225,55,108.16,two-year,0,credit_card,yes,0
C103226,42,85.05,one-year,4,credit_card,no,1
C103227,27,52.25,one-year,1,electronic_check,no,0
C103228,53,110.63,one-year,3,credit_card,no,0
C103229,60,49.87,two-year,0,credit_card,no,0
C103230,60,47.55,month-to-month,2,credit_card,no,0
C103231,16,108.64,month-to-month,2,bank_transfer,no,1
C103232,49,88.08,one-year,1,credit_card,no,0
C103233,1,109.57,two-year,1,bank_transfer,no,0
C103234,41,35.59,month-to-month,1,electronic_check,no,1
C103235,41,115.23,month-to-month,2,bank_transfer,no,1
C103236,26,81.27,month-to-month,3,bank_transfer,no,1
C103237,71,86.8,month-to-month,1,electronic_check,no,0
C103238,63,111.41,one-year,1,electronic_check,no,0
C103239,3,58.08,month-to-month,3,bank_transfer,yes,1
C103240,15,91.96,two-year,1,credit_card,no,0
C103241,15,84.03,one-year,3,electronic_check,no,1
C103242,64,98.78,month-to-month,0,electronic_check,no,0
C103243,37,109.69,two-year,2,credit_card,no,0
C103244,52,88.01,one-year,3,credit_card,no,1
C103245,58,26.76,month-to-month,2,credit_card,no,0
C103246,55,38.31,month-to-month,1,credit_card,no,0
C103247,7,115.4,two-year,5,electronic_check,no,1
C103248,10,116.87,month-to-month,3,electronic_check,yes,1
C103249,29,116.74,month-to-month,0,credit_card,no,1
C103250,25,23.68,month-to-month,4,bank_transfer,no,1
C103251,54,58.24,month-to-month,2,electronic_check,no,1
C103252,12,95.97,one-year,3,credit_card,no,1
C103253,27,95.29,month-to-month,1,electronic_check,no,1
C103254,17,28.59,one-year,0,credit_card,no,0
C103255,14,80.95,month-to-month,0,credit_card,no,0
C103256,13,34.29,two-year,2,credit_card,no,0
C103257,14,69.32,month-to-month,2,electronic_check,no,1
C103258,41,43.97,two-year,2,bank_transfer,no,0
C103259,30,25.32,two-year,1,bank_transfer,no,0
C103260,31,28.0,month-to-month,2,bank_transfer,no,1
C103261,35,111.09,one-year,2,credit_card,no,0
C103262,53,94.46,month-to-month,1,electronic_check,no,0
C103263,62,113.18,two-year,0,bank_transfer,no,0
C103264,38,67.0,one-year,0,electronic_check,no,0
C103265,46,61.33,month-to-month,1,bank_transfer,no,0
C103266,53,55.84,month-to-month,0,electronic_check,no,0
C103267,50,81.63,month-to-month,4,electronic_check,no,1
C103268,10,55.16,two-year,2,bank_transfer,no,1
C103269,70,94.63,one-year,2,credit_card,no,0
C103270,12,100.13,month-to-month,0,electronic_check,yes,1
C103271,30,107.58,month-to-month,0,electronic_check,no,1
C103272,47,44.28,month-to-month,2,bank_transfer,no,0
C103273,29,72.7,one-year,0,bank_transfer,no,0
C103274,18,42.34,month-to-month,2,electronic_check,yes,1
C103275,66,23.76,month-to-month,0,credit_card,no,0
C103276,6,90.78,two-year,1,credit_card,no,0
C103277,18,74.9,month-to-month,1,bank_transfer,yes,1
C103278,71,92.39,one-year,5,credit_card,no,1
C103279,52,28.76,month-to-month,4,electronic_check,no,0
C103280,7,119.55,month-to-month,2,electronic_check,no,1
C103281,54,119.43,one-year,2,electronic_check,no,0
C103282,69,66.5,month-to-month,4,credit_card,no,1
C103283,7,106.61,month-to-month,2,electronic_check,yes,1
C103284,30,44.36,two-year,1,credit_card,no,0
C103285,34,93.76,two-year,0,credit_card,no,0
C103286,10,107.92,one-year,3,credit_card,no,1
C103287,15,101.47,month-to-month,3,bank_transfer,yes,1
C103288,13,101.18,month-to-month,0,electronic_check,no,0
C103289,14,66.3,month-to-month,2,credit_card,no,1
C103290,29,102.0,two-year,1,electronic_check,no,1
C103291,33,89.07,two-year,5,electronic_check,yes,1
C103292,17,33.25,month-to-month,0,credit_card,yes,0
C103293,21,31.42,two-year,2,credit_card,no,0
C103294,14,97.19,month-to-month,1,electronic_check,no,1
C103295,57,82.55,one-year,3,credit_card,no,0
C103296,16,71.94,month-to-month,0,credit_card,no,0
C103297,65,110.73,month-to-month,0,electronic_check,no,1
C103298,39,85.96,two-year,1,credit_card,no,0
C103299,57,59.61,two-year,5,bank_transfer,no,0
C103300,46,61.39,month-to-month,0,electronic_check,yes,0
C103301,19,80.52,month-to-month,1,electronic_check,no,1
C103302,43,96.03,one-year,2,bank_transfer,no,0
C103303,20,76.44,month-to-month,1,electronic_check,no,1
C103304,9,70.88,one-year,1,electronic_check,no,0
C103305,19,92.69,one-year,4,bank_transfer,no,1
C103306,20,90.53,month-to-month,0,bank_transfer,yes,1
C103307,10,103.03,month-to-month,0,bank_transfer,no,1
C103308,2,26.26,month-to-month,0,bank_transfer,no,1
C103309,68,95.5,two-year,0,electronic_check,no,0
C103310,37,71.38,month-to-month,2,bank_transfer,no,0
C103311,29,27.47,one-year,0,electronic_check,no,0
C103312,67,87.9,month-to-month,0,bank_transfer,no,0
C103313,16,91.65,one-year,1,credit_card,no,0
C103314,29,72.36,month-to-month,0,credit_card,no,1
C103315,61,99.38,month-to-month,2,electronic_check,no,1
C103316,45,50.02,one-year,0,bank_transfer,no,0
C103317,29,40.19,one-year,1,bank_transfer,no,0
C103318,19,55.07,month-to-month,2,credit_card,no,1
C103319,3,61.01,month-to-month,2,electronic_check,no,1
C103320,7,89.59,two-year,1,credit_card,no,0
C103321,12,104.55,month-to-month,1,bank_transfer,no,1
C103322,56,92.09,month-to-month,1,bank_transfer,no,0
C103323,46,37.4,month-to-month,1,credit_card,no,0
C103324,31,56.62,month-to-month,2,credit_card,no,1
C103325,56,35.84,one-year,1,electronic_check,no,0
C103326,12,88.67,one-year,3,credit_card,no,1
C103327,15,44.82,month-to-month,2,credit_card,no,0
C103328,28,72.54,one-year,2,credit_card,yes,1
C103329,66,99.18,month-to-month,1,electronic_check,no,0
C103330,44,87.09,one-year,0,electronic_check,no,0
C103331,61,49.84,month-to-month,2,electronic_check,no,0
C103332,18,53.29,month-to-month,1,credit_card,no,0
C103333,61,85.34,one-year,3,electronic_check,yes,1
C103334,6,74.95,month-to-month,2,credit_card,no,1
C103335,17,29.64,month-to-month,0,credit_card,no,0
C103336,38,107.4,month-to-month,2,bank_transfer,no,0
C103337,4,71.26,one-year,1,bank_transfer,no,1
C103338,61,67.34,month-to-month,3,credit_card,no,0
C103339,62,39.84,one-year,1,credit_card,yes,0
C103340,39,57.7,one-year,5,credit_card,no,1
C103341,22,53.28,one-year,0,bank_transfer,no,0
C103342,8,47.07,month-to-month,2,bank_transfer,no,1
C103343,44,76.74,two-year,5,bank_transfer,no,0
C103344,39,66.23,month-to-month,2,credit_card,no,0
C103345,54,108.92,two-year,0,bank_transfer,no,0
C103346,43,114.13,one-year,3,bank_transfer,no,0
C103347,10,41.95,month-to-month,2,bank_transfer,no,1
C103348,9,30.01,one-year,1,credit_card,no,1
C103349,56,98.53,month-to-month,2,electronic_check,no,0
C103350,12,119.49,month-to-month,1,bank_transfer,no,1
C103351,67,106.36,month-to-month,3,credit_card,yes,0
C103352,8,22.37,one-year,1,electronic_check,no,1
C103353,52,45.13,one-year,2,bank_transfer,no,0
C103354,70,24.33,two-year,3,credit_card,no,0
C103355,32,102.08,month-to-month,4,electronic_check,no,1
C103356,5,78.14,one-year,2,credit_card,no,1
C103357,63,71.37,one-year,2,credit_card,no,0
C103358,14,75.44,one-year,1,bank_transfer,no,0
C103359,38,45.25,month-to-month,0,electronic_check,yes,0
C103360,70,80.16,month-to-month,1,electronic_check,no,0
C103361,53,23.07,one-year,2,electronic_check,no,0
C103362,4,84.6,month-to-month,3,credit_card,no,1
C103363,59,93.44,month-to-month,2,electronic_check,no,0
C103364,12,87.3,month-to-month,2,electronic_check,no,1
C103365,54,53.21,month-to-month,2,electronic_check,no,1
C103366,45,102.63,month-to-month,4,electronic_check,no,1
C103367,21,91.55,month-to-month,2,electronic_check,yes,1
C103368,31,32.83,one-year,2,bank_transfer,no,1
C103369,9,39.51,two-year,2,electronic_check,no,1
C103370,71,83.71,month-to-month,2,bank_transfer,no,0
C103371,17,48.94,month-to-month,5,credit_card,no,1
C103372,22,31.94,two-year,0,credit_card,no,0
C103373,36,35.5,month-to-month,2,bank_transfer,no,1
C103374,48,36.56,two-year,2,bank_transfer,no,0
C103375,36,67.78,one-year,2,electronic_check,no,0
C103376,36,80.74,month-to-month,1,electronic_check,no,1
C103377,42,37.64,month-to-month,3,credit_card,no,1
C103378,61,91.25,month-to-month,0,bank_transfer,no,0
C103379,29,48.1,one-year,0,bank_transfer,no,0
C103380,60,51.16,month-to-month,1,electronic_check,no,0
C103381,56,42.35,two-year,2,bank_transfer,no,0
C103382,69,98.52,one-year,2,credit_card,no,0
C103383,65,115.98,two-year,1,credit_card,no,0
C103384,57,69.25,two-year,2,credit_card,no,0
C103385,18,,month-to-month,1,bank_transfer,yes,0
C103386,55,46.06,month-to-month,1,credit_card,no,0
C103387,53,35.81,two-year,0,electronic_check,no,0
C103388,21,104.28,month-to-month,0,credit_card,no,0
C103389,49,28.49,month-to-month,2,credit_card,no,1
C103390,18,116.65,month-to-month,2,credit_card,no,1
C103391,38,78.85,month-to-month,0,credit_card,yes,0
C103392,57,71.77,two-year,1,bank_transfer,no,0
C103393,14,104.74,month-to-month,2,electronic_check,no,1
C103394,24,22.75,one-year,1,electronic_check,no,0
C103395,57,97.72,two-year,2,electronic_check,no,0
C103396,33,31.66,month-to-month,1,electronic_check,no,0
C103397,69,104.08,one-year,4,bank_transfer,no,1
C103398,1,72.92,month-to-month,2,credit_card,no,1
C103399,52,26.11,month-to-month,4,bank_transfer,no,0
C103400,58,103.32,month-to-month,1,electronic_check,no,1
C103401,66,22.73,month-to-month,0,credit_card,no,0
C103402,12,33.84,month-to-month,1,electronic_check,no,1
C103403,70,99.78,month-to-month,2,electronic_check,no,0
C103404,28,66.49,month-to-month,1,credit_card,no,1
C103405,25,108.14,month-to-month,1,credit_card,no,1
C103406,26,83.54,one-year,2,credit_card,yes,1
C103407,46,82.35,month-to-month,1,electronic_check,no,0
C103408,47,49.22,two-year,1,bank_transfer,no,0
C103409,34,33.37,two-year,0,electronic_check,no,0
C103410,6,116.12,one-year,1,bank_transfer,no,1
C103411,71,30.48,one-year,4,credit_card,no,0
C103412,16,72.9,one-year,1,electronic_check,no,1
C103413,7,47.26,one-year,2,bank_transfer,yes,0
C103414,43,46.41,two-year,3,electronic_check,no,0
C103415,30,79.46,two-year,1,electronic_check,no,0
C103416,44,99.79,month-to-month,4,bank_transfer,no,1
C103417,63,97.72,one-year,1,electronic_check,no,0
C103418,7,106.88,two-year,0,credit_card,no,1
C103419,21,49.29,month-to-month,1,bank_transfer,no,1
C103420,37,66.58,month-to-month,0,bank_transfer,no,1
C103421,56,20.93,one-year,3,credit_card,no,0
C103422,43,94.69,one-year,1,bank_transfer,no,0
C103423,28,50.23,month-to-month,3,electronic_check,yes,1
C103424,44,76.15,month-to-month,0,bank_transfer,no,0
C103425,70,36.93,month-to-month,1,bank_transfer,no,0
C103426,35,101.94,one-year,0,electronic_check,yes,0
C103427,63,101.73,two-year,0,bank_transfer,no,0
C103428,56,107.75,two-year,1,bank_transfer,no,0
C103429,22,24.59,month-to-month,3,credit_card,yes,1
C103430,18,119.25,month-to-month,1,bank_transfer,no,1
C103431,55,44.78,one-year,1,electronic_check,yes,0
C103432,15,50.94,one-year,1,bank_transfer,no,1
C103433,24,44.93,month-to-month,1,bank_transfer,no,0
C103434,17,46.75,month-to-month,2,electronic_check,no,0
C103435,44,75.27,month-to-month,1,credit_card,no,1
C103436,21,43.98,one-year,1,electronic_check,no,1
C103437,47,59.38,one-year,4,credit_card,no,1
C103438,67,85.56,month-to-month,1,credit_card,no,1
C103439,59,103.6,two-year,1,credit_card,no,0
C103440,68,89.27,one-year,1,credit_card,no,0
C103441,2,79.43,two-year,3,bank_transfer,no,1
C103442,33,34.77,month-to-month,0,bank_transfer,no,1
C103443,16,101.61,month-to-month,3,credit_card,no,1
C103444,66,23.73,two-year,0,electronic_check,no,0
C103445,51,46.42,two-year,2,bank_transfer,no,0
C103446,23,25.71,two-year,1,credit_card,no,0
C103447,41,86.74,two-year,1,credit_card,no,0
C103448,43,56.84,month-to-month,2,electronic_check,no,1
C103449,36,,month-to-month,3,credit_card,no,0
C103450,34,54.7,month-to-month,1,bank_transfer,no,0
C103451,4,65.57,two-year,2,credit_card,no,1
C103452,33,65.8,month-to-month,1,electronic_check,no,1
C103453,25,24.56,one-year,0,bank_transfer,no,0
C103454,59,63.02,two-year,1,electronic_check,no,0
C103455,62,84.11,two-year,0,bank_transfer,no,0
C103456,54,74.61,two-year,1,electronic_check,no,0
C103457,3,27.53,one-year,2,bank_transfer,no,0
C103458,60,86.81,month-to-month,1,electronic_check,yes,1
C103459,29,50.89,two-year,1,electronic_check,no,0
C103460,30,21.44,month-to-month,1,bank_transfer,no,1
C103461,68,35.56,month-to-month,1,bank_transfer,yes,0
C103462,62,69.76,two-year,3,bank_transfer,no,0
C103463,4,51.04,one-year,1,electronic_check,no,1
C103464,26,89.44,month-to-month,2,electronic_check,no,1
C103465,54,44.07,month-to-month,1,credit_card,no,0
C103466,39,97.28,month-to-month,0,credit_card,no,0
C103467,19,48.65,two-year,1,bank_transfer,no,0
C103468,38,82.09,one-year,1,bank_transfer,no,0
C103469,62,99.92,month-to-month,1,credit_card,no,0
C103470,16,58.56,one-year,0,credit_card,no,1
C103471,53,24.68,two-year,1,bank_transfer,no,0
C103472,53,73.54,two-year,3,bank_transfer,no,0
C103473,63,119.54,month-to-month,3,bank_transfer,no,1
C103474,22,116.9,one-year,2,credit_card,yes,1
C103475,16,42.1,month-to-month,1,electronic_check,no,1
C103476,39,95.57,month-to-month,3,credit_card,no,1
C103477,38,54.5,month-to-month,0,bank_transfer,no,0
C103478,30,36.03,month-to-month,1,electronic_check,no,1
C103479,56,86.59,one-year,2,bank_transfer,no,0
C103480,57,70.09,month-to-month,3,credit_card,no,0
C103481,18,73.92,month-to-month,0,credit_card,no,1
C103482,57,102.74,month-to-month,2,bank_transfer,yes,1
C103483,17,53.65,month-to-month,1,electronic_check,no,1
C103484,29,86.71,one-year,1,bank_transfer,no,1
C103485,2,56.62,month-to-month,1,credit_card,yes,1
C103486,25,24.27,month-to-month,2,electronic_check,no,1
C103487,69,57.8,two-year,3,credit_card,no,0
C103488,32,115.0,month-to-month,3,bank_transfer,yes,1
C103489,51,68.33,two-year,2,credit_card,no,0
C103490,8,30.82,one-year,4,credit_card,no,1
C103491,46,88.78,one-year,1,electronic_check,no,0
C103492,27,116.34,one-year,2,credit_card,yes,1
C103493,53,110.79,month-to-month,2,electronic_check,no,1
C103494,66,77.2,two-year,1,bank_transfer,no,0
C103495,38,57.63,two-year,5,credit_card,no,1
C103496,8,78.07,month-to-month,2,electronic_check,yes,1
C103497,34,101.59,one-year,0,credit_card,no,0
C103498,9,106.12,month-to-month,3,electronic_check,no,1
C103499,32,101.88,two-year,3,electronic_check,no,1
C103500,5,65.55,two-year,0,bank_transfer,no,0
C103501,46,31.89,month-to-month,3,credit_card,no,0
C103502,23,76.92,two-year,0,credit_card,no,0
C103503,15,35.64,two-year,2,credit_card,no,0
C103504,2,26.1,one-year,0,credit_card,no,1
C103505,64,69.87,month-to-month,0,bank_transfer,no,0
C103506,60,85.54,two-year,4,bank_transfer,no,0
C103507,58,105.41,one-year,1,bank_transfer,no,0
C103508,5,98.28,month-to-month,3,electronic_check,no,1
C103509,25,105.72,two-year,1,bank_transfer,yes,0
C103510,69,96.01,one-year,3,electronic_check,no,0
C103511,42,90.32,two-year,3,bank_transfer,no,0
C103512,10,21.01,one-year,1,electronic_check,no,0
C103513,11,82.61,month-to-month,1,electronic_check,no,1
C103514,19,32.05,two-year,3,credit_card,no,0
